data;avermelha;ssimao2;navanhanda;capivara;manso;ita;irape;candonga;dfranc;smesa;pimentalt;colider;baixoig;sobradinho
06/02/1995;3.561742172;3.901497142;2.969793902;3.629060756;3.057277075;4.241733735;5.288106007;5.2245615;4.710547996;4.268081327;4.468793304;3.85671261;4.367301767;4.907457766
07/02/1995;3.2683968;3.879152716;2.504162079;2.509568427;2.913432693;4.903994885;4.774735364;3.449422265;4.892242471;4.606457611;3.383907096;3.298328709;4.711288434;4.769099637
08/02/1995;2.998196325;2.826620055;2.650399462;2.992812099;4.129461491;4.57155641;4.037462188;2.832100971;5.077599836;2.898489951;3.205659275;3.902700671;4.471031098;4.273135656
09/02/1995;4.075366756;3.852386238;4.041872627;3.810129507;4.558166496;2.56440071;3.796234182;3.430042396;2.532799246;3.911162484;3.332001301;4.206110293;3.951631872;4.283220171
10/02/1995;4.030004943;3.620496242;4.212272062;4.850441875;4.031023684;4.765462333;3.653995035;3.929160153;4.742385803;3.112491467;4.42866048;4.045564201;4.819858934;3.98685643
11/02/1995;4.266908266;3.930795;4.261989277;4.065192219;3.276781266;4.739462575;4.046779786;4.331127608;5.344440392;3.567087906;3.838262411;2.981168055;4.824111385;4.12680111
12/02/1995;3.193964974;3.43785992;3.834848962;4.062478221;3.63607648;4.384640601;4.590445586;3.613661469;4.486256368;3.814252415;3.604472091;3.453521706;4.519686123;4.545853128
13/02/1995;4.351100701;4.046398423;4.564850036;4.346355514;4.433191486;2.804215522;4.928446459;3.814863238;3.674948798;4.504641852;4.021148004;4.51997973;3.693562167;4.674114906
14/02/1995;4.509483468;4.822792722;4.293192737;3.968362631;3.299882986;3.925374396;5.164896247;4.655993827;3.129652304;4.729362238;3.578773349;3.597792685;4.078077492;5.155350008
15/02/1995;3.365457172;3.397107096;4.255508838;4.612537756;3.108363403;4.550398283;3.947004895;4.119215943;4.328976851;3.880426559;3.650900345;3.186945382;4.689225118;4.103333675
16/02/1995;4.142913237;4.07477193;4.303295603;4.71131281;3.67007749;4.83268259;4.979139026;4.871033525;4.391005565;4.777871599;4.167062591;4.032489737;4.909281658;4.85443889
17/02/1995;4.136081823;4.220322449;4.163985038;4.193221815;3.813186752;5.066509369;5.134381754;5.126400547;4.683351373;4.141980123;3.880566229;3.532170628;5.110384925;4.765489484
18/02/1995;3.645766624;4.061500532;3.77465778;3.87927269;3.983407168;3.359979387;4.925887724;4.422034485;2.949263613;3.927036275;4.297411193;4.411465465;4.170786741;4.497761879
19/02/1995;3.50908884;3.988868926;2.895688765;2.910099127;4.475709707;4.433449609;5.179311199;4.7019168;4.588238513;4.417464848;4.327819871;4.219877135;4.68233311;4.724339142
20/02/1995;4.176645726;4.356233571;3.734686654;3.773193104;4.816777034;4.82385986;4.609320073;4.580813376;5.552874797;3.730518155;3.938686174;4.422162236;4.655376159;4.287500774
21/02/1995;4.517042736;4.469776005;4.742712769;4.17932088;3.978114868;5.01814217;5.042050977;4.671619258;5.285919397;4.622371125;4.275886466;4.014356001;4.94057496;5.056267338
22/02/1995;5.182706632;5.215237415;5.114436241;4.856511428;5.006238375;4.411635413;4.960411193;5.099996198;4.279904373;5.404932997;4.048425888;4.902343516;4.040457831;5.136902085
23/02/1995;5.500989373;5.426265796;5.659034556;5.131074768;5.048827214;3.328766141;5.64216012;5.593643576;2.379586055;5.290252522;4.119624399;4.988500749;3.79935282;5.181514589
24/02/1995;5.685421836;5.680618235;5.613155594;4.658719025;4.644016554;2.876319866;5.53345743;5.498141362;1.868495856;5.347847534;4.095223361;4.416462217;2.58210185;5.247804535
25/02/1995;5.521687786;5.381919687;5.566780442;5.234018862;5.250912263;3.797467685;5.707284428;5.581614183;3.981447143;5.164808122;4.237350695;4.93653949;4.243292519;5.179780378
26/02/1995;5.705284407;5.683354211;5.681237618;5.256330318;4.369823244;4.304533424;5.354435404;5.447688305;4.444782835;4.980779695;4.322719648;4.694737094;4.859948967;4.822238445
27/02/1995;5.479057959;5.177074894;5.589736467;5.306569499;5.071792301;4.544479266;5.095964122;5.041392412;4.166985693;4.523551661;4.375933253;4.78902912;4.608174108;4.730794392
28/02/1995;5.288890035;5.321101651;5.18203276;5.136105038;5.039964691;4.646678793;5.060556667;5.418793509;4.28023375;4.543968525;4.153743689;4.597066402;4.707884507;4.697273534
01/03/1995;5.105098903;4.921065456;5.162553921;5.18095109;4.65466866;4.556284107;5.311845328;5.526900474;3.719246814;4.627122577;4.224321288;4.843918651;4.286779041;4.994918323
02/03/1995;5.016835893;4.715531835;5.184596476;5.135826709;4.934628525;4.418190918;5.366600596;5.459076569;3.783830845;4.81003482;4.463768498;4.622349831;4.708332288;5.431877659
03/03/1995;4.874557856;5.330040284;4.718528066;4.940247683;4.959438101;3.821084629;5.237169964;5.438507281;3.600036344;5.376239903;4.203805983;4.279994367;4.295881167;5.348115448
04/03/1995;4.993552254;5.305374725;4.843397629;5.027964991;4.663978937;3.831213302;5.023594163;4.420798976;3.256512105;5.359876077;4.089871239;4.221214985;4.032835975;5.393616973
05/03/1995;5.108720608;5.391519924;4.944044147;4.055795449;4.616762447;3.670411614;5.165719784;4.804461955;3.686455075;5.388127775;3.91222359;4.181767384;3.366860925;5.280740242
06/03/1995;5.02394413;4.98347264;4.740222691;4.292653533;5.045604571;4.053283835;5.193800151;4.63206133;4.634292516;4.363257763;4.44736968;5.019753023;4.403577128;5.193497604
07/03/1995;4.771365801;4.969645406;4.759338828;4.78874917;4.685565435;4.717277166;5.263583239;4.175864705;4.728158468;4.786661829;4.463007951;4.807730953;4.614129546;5.185079583
08/03/1995;4.260689912;4.280963277;4.559240156;4.69830998;4.395965896;3.248771692;5.111706455;4.595404662;2.992238924;4.441841461;4.240754894;4.558758421;3.22597771;4.846742623
09/03/1995;4.556006818;4.781356896;4.725218119;4.344468365;4.900768175;3.657734459;5.42796592;5.087236227;3.750225088;4.929524064;4.057809438;4.81766951;3.930418968;5.313458215
10/03/1995;4.70082012;5.022533619;4.251072289;3.782400593;3.322852363;4.177683993;5.201233503;5.148296538;4.232926335;5.289272817;3.746715276;3.7647979;4.513926469;5.135970572
11/03/1995;5.049754656;5.0869329;5.037968281;4.724714298;4.845336605;4.40876248;4.948462637;4.669451725;4.737162049;5.032928991;3.94009492;4.667855454;4.606978891;5.113167614
12/03/1995;5.006927289;5.154101784;4.984077988;4.841958642;4.690277291;3.716502138;5.120179107;4.930683298;4.053161482;5.080513258;4.545438782;4.622581414;2.894569963;4.902990718
13/03/1995;3.263508941;4.543778615;2.608916228;2.372274662;4.380473172;3.928239497;5.402908587;4.44049157;3.899104319;5.180273347;4.101388977;4.302775655;3.555092047;5.111404183
14/03/1995;4.217233902;4.378017372;4.203696712;3.90198409;4.221011888;3.632378608;3.154388565;2.190346858;3.992411421;3.770042542;3.764373704;4.210897319;3.868398007;3.210198516
15/03/1995;4.262551248;3.757267944;4.307167941;4.308091537;4.429604135;4.118816763;3.400138717;2.765614939;4.276079674;3.608231155;4.293450012;4.047223188;4.233551527;4.084507763
16/03/1995;4.625379412;4.293793979;4.983002331;4.893998776;4.648823614;4.478259741;4.286888673;4.345050144;4.639270634;4.414003862;4.592521529;4.556269577;4.50657453;4.745642784
17/03/1995;5.156987351;4.984541632;5.339299369;5.151456353;5.142267851;4.018448664;4.684957303;4.873067192;3.969683015;5.042806276;3.973214227;4.582871127;4.503939161;4.897293355
18/03/1995;5.539084627;5.049278245;5.607416417;5.008325313;4.732230329;4.736772996;4.328991039;4.233137673;4.69367269;4.426411752;4.082354993;4.707834229;4.520521159;4.391484462
19/03/1995;4.185780218;4.208216985;4.241727856;4.664943433;3.561815383;3.846237984;4.095187384;4.026059357;5.184940745;3.713103201;3.944973708;3.791920871;4.16492914;4.140094354
20/03/1995;4.866559557;4.865409876;4.85637003;4.001706228;4.611691641;4.168718773;4.528582878;4.382941996;4.689055305;4.79893122;4.631996297;4.627545902;3.764403779;4.97057263
21/03/1995;3.033476291;3.973040076;2.809072123;3.459974054;4.435807198;4.063962294;4.984083663;4.010070303;4.326242462;4.67548403;4.342330077;4.196499905;3.932505671;5.084126685
22/03/1995;4.028603179;3.941505991;3.99305911;4.126203183;4.319430664;3.945971988;4.263264827;2.809075617;4.090906251;3.665759746;4.263453413;4.660641262;4.151288986;4.428488182
23/03/1995;4.510607078;4.154811562;4.331645338;4.15234469;3.90498469;3.631213418;3.562756583;4.04149145;2.997111833;3.880302647;3.693443291;3.77707564;3.139453677;4.209159928
24/03/1995;3.243858942;3.411197049;2.912776443;3.276832031;3.718701162;3.156877191;3.423097717;3.764816162;3.051294246;3.473493671;3.891763038;4.075293806;3.416338475;3.91543621
25/03/1995;3.550786433;3.986215218;3.727636917;3.410305151;3.977163087;4.2210767;3.889231516;4.022087202;4.220537486;3.86405302;4.413099803;4.318890952;4.17778846;4.09669033
26/03/1995;4.421010148;4.486812468;4.266730789;4.203994331;4.087194214;4.301558299;2.483164878;3.609364974;4.422072119;4.012005512;3.806499977;3.649294207;4.171955716;3.590330731
27/03/1995;4.2411914;4.195051531;4.385614254;4.42969992;4.951143988;4.413227771;3.510468951;3.683824134;4.366194082;3.999108603;3.75980138;4.224821264;4.186632957;3.912973317
28/03/1995;4.115460722;3.845550746;4.393575637;4.627139778;3.833796559;4.377613283;3.635966837;4.457576556;3.570582145;3.53874875;3.915713854;3.777011147;4.187826607;3.769943808
29/03/1995;4.092749219;4.145870021;4.116310017;3.725045648;3.891155778;2.83641111;4.405383505;4.160259276;3.346397732;4.002863467;3.811216223;3.742537842;2.745171885;4.509460589
30/03/1995;3.502122547;3.909400592;3.227504478;2.728558083;4.026099002;2.553295147;4.299184854;4.023752546;2.805492855;4.27621291;3.835588659;3.986902137;3.020870622;4.52467577
31/03/1995;3.240295041;3.94462572;3.088569981;2.795715545;4.361337583;3.292053397;4.223774378;3.605175447;3.384517794;3.919566556;3.979402944;4.246112614;2.664290658;4.221021716
01/04/1995;3.281278911;3.688800994;2.926559206;3.046703068;3.864408283;2.373682144;3.553535712;3.445604855;1.84746508;4.112325036;4.027186291;4.365275036;2.438028565;4.231493524
02/04/1995;3.070155317;3.843938741;3.350272618;3.956883337;3.220679977;2.141020649;4.325285976;4.012690161;2.161027773;4.200196719;4.139353681;3.781762954;2.844500052;4.569281796
03/04/1995;4.079986969;3.994497793;4.318565762;4.192694546;4.111703878;3.047415398;4.23542616;2.809843544;3.196696644;4.082129517;4.124466955;4.297163098;3.705786542;4.497128394
04/04/1995;4.688946298;4.731169769;4.374077374;3.877605168;4.355806734;3.796110458;3.338637288;3.48374746;4.039616556;4.281699875;3.17565068;3.716424927;3.861112653;3.829161732
05/04/1995;3.866137988;3.738464646;4.021352873;4.160358386;3.422297491;3.798595062;3.053975219;2.97007232;3.983004019;3.178370426;3.755966514;3.145692817;4.055842108;3.825884193
06/04/1995;3.394070681;3.015863783;3.726951476;4.112355674;4.243175061;3.931405773;3.115297234;3.561718334;4.223780051;3.4604038;3.374706328;3.971782102;4.090667212;3.602231537
07/04/1995;3.719502399;3.586457077;3.666926137;3.93594143;4.277368625;4.013348514;3.335300908;3.369692392;4.219183707;3.799255451;3.751120099;4.26213459;3.966806342;4.118007141
08/04/1995;3.91068875;3.98831201;3.80193671;3.804184234;4.030577882;4.067672724;3.790981963;3.612301168;4.056349975;3.981589205;3.451575506;3.429385215;3.793925599;4.189390822
09/04/1995;3.845228036;4.068966815;3.826554228;3.776915042;4.165307907;3.60080432;3.327005496;3.409005664;3.331308096;3.931013855;2.865007532;3.770664328;3.454894276;3.919572494
10/04/1995;4.049762654;4.124570836;4.029713028;3.888601581;4.494387834;2.995647559;3.537516677;3.531945748;2.717696715;4.291155442;3.558328666;4.18965796;3.044942563;4.062148763
11/04/1995;4.014511146;4.268575849;3.975057768;3.154868284;2.916101985;2.374275827;3.619909903;3.480263285;2.062743395;4.310295115;3.566424247;3.814301636;2.746515511;4.225406823
12/04/1995;2.994416408;2.516078692;2.979626405;3.061868398;2.753121569;1.944225746;4.26433128;3.514847754;2.038114809;3.698319077;3.509607863;2.761457418;2.183169069;4.359481633
13/04/1995;3.998764909;4.04328574;3.798296299;3.686948262;4.119713209;2.522933443;3.562738139;3.55968252;2.869116063;4.048348386;3.651238715;3.791210411;3.282280729;4.116215589
14/04/1995;4.098990756;4.563992356;3.817298789;3.404613431;4.073946198;3.292012852;3.03097245;3.646454667;3.254424151;4.057304625;3.42012555;3.808322413;3.399053256;3.910232513
15/04/1995;4.446261164;4.499220801;4.168386305;3.694888549;4.447038555;3.271359426;3.31144725;2.999188465;3.453283718;3.891598002;3.755930474;4.219730457;3.37103721;3.659467539
16/04/1995;4.465317741;4.136698904;4.291097314;4.050434739;4.409687657;3.674024917;3.422315385;3.742463658;3.735026645;3.914977886;3.577766146;4.171013734;3.829233894;3.852963988
17/04/1995;4.482225097;4.420260342;4.357632188;3.989022244;4.313663438;1.876379951;3.602214862;3.602132531;2.354363045;4.233115337;3.752428586;4.037556252;2.10910164;4.042401182
18/04/1995;3.968963123;4.019841555;3.852117754;3.530105429;4.102634916;2.588794053;4.02639731;3.529664208;2.933089503;3.825530625;3.355620142;4.010364523;2.54749651;4.10373072
19/04/1995;3.981605275;3.74543464;3.951139515;3.461657629;3.450926614;2.223912732;4.274882446;4.129248924;2.560840494;3.483760572;3.381978177;3.462203146;1.97377383;4.005985185
20/04/1995;2.810315555;3.530291613;2.4542722;2.287635166;3.431017491;2.135519523;3.971233581;3.714777591;1.980984258;3.976303293;3.84542001;3.720958789;2.219365955;4.29507196
21/04/1995;2.781454639;3.193089288;2.809588061;2.847864282;2.062058764;2.104091121;4.222643589;3.333167319;1.977116798;3.71012539;3.604343391;2.399741896;2.352034466;4.193329873
22/04/1995;2.94617209;3.100246337;2.838412686;3.056568731;3.073542703;2.477080293;3.612928831;2.829623826;2.448674051;3.797429986;3.288855767;3.127419712;2.713224836;4.071785828
23/04/1995;3.450188409;3.620310671;3.564771011;3.584768911;3.752460966;2.736266586;3.186801615;2.929643905;2.765603219;3.478592552;3.704016964;3.770555524;2.997750838;3.655822627
24/04/1995;4.036394728;4.09450573;3.929787153;3.857038005;4.354743579;3.38257444;3.923602498;3.336880251;3.109171276;4.140560605;3.69676506;4.273527808;3.592073429;4.279550928
25/04/1995;4.136083936;4.11297077;3.953037227;3.604630093;4.328315526;3.635213364;3.460011081;2.874743208;3.518496482;3.66820529;3.991996495;4.088808734;3.737755877;3.860850042
26/04/1995;3.873081127;4.020482623;3.860036542;3.400287018;4.373920083;2.817303053;2.991579028;3.151641441;3.318479333;4.061890356;3.841791771;4.105582749;2.301930121;3.920667418
27/04/1995;3.930846419;3.986177859;3.827780939;3.517942833;4.053695149;3.368842416;3.234840171;3.302346815;3.308425687;3.920293967;3.583898633;4.103944433;3.198093255;3.673419465
28/04/1995;3.833420379;3.799576803;3.801997796;3.554921;4.092382308;3.349852112;3.324163154;3.24870723;3.429779522;3.676464906;3.600391735;4.143898337;3.364171424;3.806590762
29/04/1995;3.926300947;3.930713514;3.907177005;3.851649198;4.158764095;2.988857402;3.824646675;3.594714437;2.498267922;3.85724343;3.453438561;4.001194258;3.050120045;4.010266261
30/04/1995;3.946114712;3.855967697;3.946391863;3.82883251;4.174280348;3.337116898;3.651163576;3.666884436;3.007581008;3.722896266;3.82645139;3.982234074;3.399496019;4.063726377
01/05/1995;4.015460122;4.021221641;4.025069101;3.883753266;4.270032034;3.064297824;4.012144308;3.886894811;2.590557783;4.051308708;3.764535299;4.081147298;3.355885362;4.253491914
02/05/1995;4.128397343;4.136544339;4.092113507;3.704257269;3.870154277;2.325099815;4.044526413;4.02387372;2.248311736;3.954697659;3.444575268;3.589991125;2.822152308;4.174086311
03/05/1995;3.848740176;4.003117501;3.627093984;3.321905411;3.802032515;2.737797006;3.823244535;3.723638076;2.805050098;4.106720366;3.576222406;3.758650697;2.972300719;4.181443657
04/05/1995;4.062973884;4.169634712;3.871300309;3.629269102;3.756920092;3.173246395;3.716595959;3.184985205;3.180855296;3.871316897;3.200320755;3.574895352;3.351526898;3.703125379
05/05/1995;3.434533445;3.385720283;3.425623614;3.057286961;2.784575977;2.98854261;3.187683282;3.21997858;2.885819196;3.281976352;3.575765058;3.053141852;2.953345658;3.568309934
06/05/1995;2.243118614;2.527680158;1.929857773;1.609192235;2.70146753;1.944923496;3.193913053;2.111434692;1.840466293;2.593657072;3.429967911;2.938617503;1.68374138;3.503333941
07/05/1995;2.052644048;2.5551514;1.954905046;2.11236395;1.951334852;1.505990529;2.992500175;2.420752228;1.776298962;3.043349265;3.035585658;2.317498167;1.594030358;3.61455931
08/05/1995;2.539986897;2.704343599;2.31480846;1.804836015;2.839989175;2.274114545;3.595093262;2.776658474;2.467531165;3.499335342;3.319375326;3.105071943;2.271585037;3.929071909
09/05/1995;3.299003545;3.465388958;3.238094387;2.561400095;3.769294066;2.500333283;2.964634272;2.475797877;2.629787817;3.709275211;3.633288271;3.8960819;2.074796025;3.77154606
10/05/1995;2.062308644;2.52297124;2.038721478;2.236593239;3.665867334;2.233731402;3.261398683;2.523586001;2.557168456;3.532598904;3.491958114;3.747523078;2.499527605;3.776045924
11/05/1995;2.878591419;3.324705702;2.612523778;2.497317644;3.668116008;2.689323305;3.47702903;2.326404642;2.793150308;3.8606092;3.443503241;3.38669748;2.415318672;3.69220279
12/05/1995;3.386565103;3.553718518;3.151559577;2.762275641;3.758563555;2.626209651;2.933282639;2.383992672;2.736158226;3.444826941;3.452778134;3.710512907;2.526204426;3.680170581
13/05/1995;3.545575939;3.614743021;3.312277565;2.958870934;3.905823782;2.575272946;2.959149333;2.624522385;2.626882349;3.707934174;3.771589745;3.879022759;2.739719546;3.676804868
14/05/1995;3.532317739;3.537780539;3.428272965;3.005077792;3.985097377;2.129761566;2.845412135;2.816493115;1.374185826;3.813448049;3.552096877;3.968077123;2.342552866;3.586718826
15/05/1995;3.257772858;3.501112595;3.217162419;3.130865724;3.550224201;2.311606071;3.134085806;3.146655693;1.389307088;3.778087171;3.173991808;3.535709739;2.533524824;3.798530348
16/05/1995;3.048647482;3.292741066;2.914749326;2.714923504;3.948772076;1.726027525;3.009338438;2.982973001;1.539679379;3.757244885;3.825020579;3.865736874;1.924186765;3.719903432
17/05/1995;3.515317897;3.61297491;3.468720404;3.12730084;3.869640073;1.717310203;3.41425676;3.265292148;1.937255878;3.835857871;3.610859453;4.020717419;1.994055912;3.945091294
18/05/1995;3.161249119;3.498911812;2.938707716;2.611425022;3.247138564;1.742192731;3.691775358;3.216468924;1.474675275;4.147235265;3.703178915;3.552481753;2.054067792;4.079306741
19/05/1995;2.431937854;2.658336971;2.301612199;2.160628813;2.273279587;1.746137471;3.233700657;2.400030492;1.664519703;3.642483349;3.42869916;2.643741141;2.144218975;3.96407764
20/05/1995;2.707699331;3.221467052;2.424060483;2.430056963;3.11855715;2.083387322;3.072915402;2.549314882;1.776821623;3.830898683;3.024548529;3.13328689;2.193201895;3.811312747
21/05/1995;2.41280426;2.926964432;2.522041668;2.388394029;3.112244263;2.295669984;2.875599129;1.675403127;2.146428327;3.741539221;3.339894736;3.226014346;2.374135321;3.549149203
22/05/1995;2.706736821;3.025765576;2.874513419;2.704733342;3.611746984;2.393960871;2.951155981;1.923886391;2.11683341;3.731455033;3.185542935;3.815172527;2.481026332;3.167069728
23/05/1995;3.030452631;3.090311217;2.929701082;2.667461566;3.677265178;2.429002352;2.882716718;2.562795213;2.148652647;3.725376016;3.386855448;3.739127718;2.614803746;3.212346191
24/05/1995;3.138752754;3.195179922;2.930486321;2.661145101;3.67286193;2.404770249;2.920120289;2.760172378;1.860112206;3.712726817;3.228879225;3.624234275;2.617661171;3.517455779
25/05/1995;3.099169244;3.240351074;2.884975284;2.755626153;3.775069768;1.962513627;2.568134913;2.705466448;1.65465482;3.545742434;3.570157888;3.740380501;2.325133495;3.19569398
26/05/1995;2.804058463;3.192378658;2.472987383;2.280726404;3.659458757;2.137309158;2.978197459;1.899680292;1.931275693;3.676691115;3.178864978;3.52868627;2.395727761;3.421617072
27/05/1995;3.212901679;3.329702669;2.966626019;2.503448142;3.726341316;2.153068629;2.288238821;2.03726522;2.164682605;3.380263627;3.057871139;3.60552309;2.264082763;2.977524286
28/05/1995;3.161695619;3.291236161;2.938590894;2.725844489;3.596974445;2.182270216;2.635373473;2.397831253;2.31036183;3.441349923;3.309769873;3.541069787;2.315525489;3.229502201
29/05/1995;3.021823503;3.348074488;2.969131409;2.635572332;3.470754193;1.860771432;3.375864528;2.890571558;1.64032804;3.766221846;3.640550862;3.644475119;2.038938256;3.442286065
30/05/1995;3.160141674;3.334501807;2.894665277;2.4885874;3.481636267;2.136166691;3.289869673;2.847347288;1.680662962;3.738675531;3.598361547;3.553775954;2.370449289;3.715411974
31/05/1995;2.991579824;3.229051058;2.858431026;2.579981328;3.674725378;2.095473778;2.655026294;2.646906193;1.909588756;3.776963704;3.405734927;3.846570408;2.33263673;3.521806275
01/06/1995;3.438664006;3.548453186;3.297851893;2.864051961;3.827377626;2.263705703;2.81709875;2.882563555;2.267419698;3.867829143;3.802324172;4.007195591;2.469789518;3.490832656
02/06/1995;3.375054923;3.451767138;3.269693506;2.916088261;3.96759086;1.847970397;3.314992831;3.099957462;1.80493024;3.674969353;3.71021851;3.934977431;2.131281017;3.546233274
03/06/1995;3.165885088;3.333363677;2.814654709;2.567841459;3.945388385;2.352333896;3.049486674;2.465451701;2.031104641;3.680571578;3.8219855;3.864331542;2.400151962;3.663653526
04/06/1995;3.193454809;3.43569451;2.930960962;2.6944987;3.828412692;2.551961601;2.936846568;2.844321492;2.409006426;3.68548069;3.866746353;3.99009557;2.662163074;3.598623881
05/06/1995;3.174893595;3.270587777;3.149615914;2.80462632;3.847328936;2.596540127;2.887012564;2.720999128;2.688319291;3.57767698;3.805337188;4.024056752;2.436002439;3.472199524
06/06/1995;3.145501042;3.148368091;3.082836998;2.893369176;3.716374717;2.630554053;2.986083215;2.747323062;2.474274154;3.469501093;3.682989711;3.930333466;2.650511002;3.40157463
07/06/1995;3.224807987;3.302753147;3.172746552;2.876115122;3.694592765;1.952843677;3.184182229;3.042930807;1.406128637;3.643228954;3.884597738;3.786321103;2.348723636;3.58622271
08/06/1995;3.493144987;3.50726586;3.312965111;2.043907973;3.704363507;1.285325132;3.259687498;3.130181195;1.394961928;3.792289055;3.901707341;3.721775669;1.105232355;3.703583861
09/06/1995;3.20886535;3.380827271;3.034442972;2.499076294;3.585630583;1.994691956;3.227917282;2.886302718;1.955167616;3.790371648;3.979431868;3.736671848;1.666669638;3.725399963
10/06/1995;3.281715736;3.44292711;3.13864319;2.368945833;3.679889219;1.550526923;3.28177672;2.900108705;1.656103855;3.871817584;4.034691581;3.819692751;1.645501987;3.767235776
11/06/1995;3.404903341;3.45744386;3.289999367;2.990507296;3.758870435;2.268671957;3.241624032;3.097772251;2.110280193;3.833687188;4.016052321;3.928014338;2.386128458;3.646405108
12/06/1995;3.266158567;3.350896424;3.09367445;2.856083772;3.894938411;2.59854957;3.05315203;2.960416207;2.248368951;3.521787909;3.981969359;3.933054637;2.585292768;3.479987191
13/06/1995;3.365700268;3.38189392;3.267374424;2.967218892;3.622140827;2.335478034;3.207986111;3.015230222;1.549544331;3.496323753;3.940268394;3.755643833;2.578718332;3.474846167
14/06/1995;3.286000511;3.366205143;3.308374719;2.944150219;3.422659165;1.689282607;3.132096021;3.029626583;1.391337987;3.565326988;3.883398334;3.5986393;2.438696211;3.650876689
15/06/1995;3.13874163;3.220228395;3.19561031;2.96024707;3.9184406;2.287732217;3.005901212;2.602800276;1.32213702;3.759025223;4.109595308;4.05582018;2.502280371;3.701457371
16/06/1995;3.19179328;3.488345135;3.014091341;2.700158111;3.71255803;2.167250332;3.077411559;2.613478607;2.081145608;3.858267286;4.097770793;3.823595386;2.204434783;3.739247965
17/06/1995;2.916193218;3.229646341;2.643790458;1.925434247;4.03574666;1.313123633;3.372389847;2.947687101;1.178756793;3.746096002;4.16999235;4.128364174;1.453015191;3.695638051
18/06/1995;2.008222017;2.559918286;1.785700875;1.74167414;2.357403764;1.015692704;3.448678885;3.196632637;0.787779768;3.790610032;4.17702164;3.015423237;1.409766584;3.890923661
19/06/1995;1.943012647;1.995995313;1.760539745;1.653735335;2.324742289;1.213315619;3.362544382;2.82064831;1.11096659;3.525090563;3.968210422;2.965552312;1.52925504;3.810474031
20/06/1995;2.671805165;2.998441122;2.477439363;1.86661668;3.212181538;1.7385208;2.011504642;1.84311618;1.814239387;3.564060615;4.006835214;3.482285337;1.819727893;3.545773386
21/06/1995;2.608870031;3.168693042;2.449094184;2.318524963;3.503372697;1.791854631;2.39099781;1.760291196;1.866168677;3.37281138;3.980646421;3.428652103;2.149195897;3.274496009
22/06/1995;3.018331266;2.64111182;2.9365165;2.674060121;3.296456081;2.088780626;3.146079654;2.34898858;2.112189165;3.318100849;3.738465124;3.61626073;2.249339533;3.516230301
23/06/1995;3.178745062;3.182890337;3.171040958;2.870807242;3.497359491;2.527717155;2.960606449;2.626445433;2.486081197;3.4486482;3.791961041;3.914496722;2.547280944;3.504169427
24/06/1995;2.831884937;2.867307043;2.713448635;2.234235479;3.582478702;1.899608707;2.974813229;2.431094161;1.975490629;3.447309487;3.759698703;3.737606044;1.808064774;3.428048363
25/06/1995;1.437556462;2.44617037;1.55851006;2.012360462;2.37578492;1.732719191;3.375975718;2.519861566;1.120372484;3.813297936;3.981707397;3.193442237;1.915478511;3.717011762
26/06/1995;2.690463157;3.129192157;2.226520983;2.003449652;3.157982729;2.046820477;3.316483479;2.803350321;1.805688273;3.739227827;4.232623165;3.543090407;2.179452267;3.720241958
27/06/1995;3.2871495;3.339117198;3.177303849;2.798885334;3.531731313;2.465701399;2.715374872;2.768399408;2.204801335;3.512652254;4.034421913;3.858992842;2.461824419;3.587822597
28/06/1995;3.262282245;3.237015717;3.204506112;2.852755511;3.448474252;1.49182165;2.794402203;2.676937439;1.732908898;3.389869048;3.96243732;3.676542182;1.576042769;3.403321941
29/06/1995;2.940442904;3.020392587;2.716710175;1.527998839;3.428766802;1.469440561;2.919353196;2.832825009;1.25571781;3.381182177;3.98079508;3.688478107;1.54511119;3.100661099
30/06/1995;2.851109995;3.018976201;2.67136119;2.207319321;3.550423796;1.869003308;2.403863779;2.393989014;2.346854401;3.288596671;3.903882479;3.754614346;2.132199341;2.999694958
01/07/1995;3.098764611;3.168992014;2.969497189;2.620274464;3.533666089;2.168952868;2.310571374;2.538856499;1.695735927;3.288742475;3.833070908;3.555136471;2.288674529;3.2018061
02/07/1995;3.117484845;3.160036158;3.015744144;2.804850201;3.53805105;2.383568424;2.420272777;2.622417832;2.2789404;3.501121304;4.029456291;3.577812395;2.440981949;3.346341521
03/07/1995;3.189017718;3.368592256;3.235389444;2.981939488;3.910134144;1.562380647;3.004577132;2.860636936;1.73417683;3.696049577;3.840902617;3.994817193;1.717664576;3.622424424
04/07/1995;3.352824255;3.472809616;3.23986081;2.663312008;3.84722393;1.855444643;2.913298884;2.916265399;2.12641068;3.662547761;3.569487471;3.882038969;2.492638505;3.687463968
05/07/1995;3.303191919;3.343194139;3.184642859;2.810998323;3.954309618;2.339652264;2.525974159;2.769928446;2.155988682;3.523253398;3.812563422;4.098185073;2.432791042;3.233620627
06/07/1995;3.110977091;3.214894698;3.023166142;2.660243053;3.716647851;1.779715227;2.976361411;2.762534797;1.781867695;3.630251182;4.123301989;3.796939301;1.889899922;3.53219452
07/07/1995;3.455928168;3.51099839;3.369848156;2.301851194;3.83550352;1.119374735;3.390150128;3.19323586;1.199814863;3.766675731;4.178308941;3.949791292;1.563407237;3.771093212
08/07/1995;2.834695251;3.238060882;2.509117991;1.644652934;3.721046291;1.728014154;3.155215387;3.053240064;1.846500013;3.355544802;4.308913476;4.0705829;1.932151178;3.617895989
